85,98,88,96,87,84,78,71,75,75, ,0,0,0,0,0,0,0,0,0,0, ,15,2,12,4,13,16,22,29,25,25, ,0,0,0,0.025,0,0,0.075,0,0,0, ,0,0,0,0,0.677419355,0.617021277,0.65,0.428571429,0.5625,0.4
86,97,84,99,79,82,71,74,86,68, ,0,0,0,0,0,0,0,0,0,0, ,14,3,16,1,21,18,29,26,14,32, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0.8,0.3,0.5625,0.333333333,0.5,0
93,96,89,97,89,88,81,65,81,70, ,0,0,0,0,0,0,0,0,0,0, ,7,4,11,3,11,12,19,35,19,30, ,0,0,0,0.027027027,0,0,0.022222222,0,0,0, ,0,0,0,0,1,0.586206897,0.311111111,0.580645161,0.409836066,0.452380952
82,94,79,96,84,88,78,68,76,70, ,0,0,0,0,0,0,0,0,0,0, ,18,6,21,4,16,12,22,32,24,30, ,0,0,0.071428571,0,0,0,0,0,0,0, ,0,0,0,0,0.785714286,0.75,0.319148936,0.272727273,0.227272727,0.588235294
91,100,85,97,78,84,85,78,83,70, ,0,0,0,0,0,0,0,0,0,0, ,9,0,15,3,22,16,15,22,17,30, ,0,0,0,0.08,0,0,0.047619048,0,0,0.272727273, ,0,0,0,0,0.421052632,0.608695652,0.19047619,0.631578947,0.666666667,0.363636364
86,100,83,97,74,92,81,71,79,67, ,0,0,0,0,0,0,0,0,0,0, ,14,0,17,3,26,8,19,29,21,33, ,0,0,0.04,0.275862069,0,0,0,0,0,0, ,0,0,0,0,0.857142857,0.055555556,0.636363636,0.6,0.75,0.666666667
84,97,88,97,83,91,76,66,82,60, ,0,0,0,0,0,0,0,0,0,0, ,16,3,12,3,17,9,24,34,18,40, ,0,0,0.038461538,0,0,0,0.025641026,0,0,0, ,0,0,0,0,0.651162791,0.52173913,0.58974359,0.347826087,0.586206897,0.472222222
82,97,85,94,81,83,77,73,81,64, ,0,0,0,0,0,0,0,0,0,0, ,18,3,15,6,19,17,23,27,19,36, ,0,0,0.069767442,0.071428571,0,0,0,0,0,0, ,0,0,0,0,0.375,0.44,0.204081633,0.482758621,0.625,0.19047619
89,99,86,92,74,84,79,65,79,62, ,0,0,0,0,0,0,0,0,0,0, ,11,1,14,8,26,16,21,35,21,38, ,0,0,0.2,0.4,0,0,0,0,0,0, ,0,0,0,0,0.047619048,0.484848485,0.447368421,0,0.5,0.363636364
85,98,86,96,87,88,69,65,80,65, ,0,0,0,0,0,0,0,0,0,0, ,15,2,14,4,13,12,31,35,20,35, ,0,0,0.105263158,0,0,0,0,0,0,0.022727273, ,0,0,0,0,1,0.696969697,0.428571429,0.5,0.636363636,0.613636364
85,99,84,96,80,86,83,65,81,67, ,0,0,0,0,0,0,0,0,0,0, ,15,1,16,4,20,14,17,35,19,33, ,0,0,0.055555556,0,0,0,0.048387097,0,0,0, ,0,0,0,0,0.714285714,0.477272727,0.467741935,0.666666667,0.611111111,0.276595745
90,96,90,99,82,82,73,68,83,69, ,0,0,0,0,0,0,0,0,0,0, ,10,4,10,1,18,18,27,32,17,31, ,0,0,0,0.166666667,0,0,0,0,0,0, ,0,0,0,0,0.45,0.604651163,0.5,0.333333333,0.647058824,0.25
90,97,83,94,79,87,77,68,76,71, ,0,0,0,0,0,0,0,0,0,0, ,10,3,17,6,21,13,23,32,24,29, ,0,0,0,0.065217391,0,0,0.014925373,0,0,0, ,0,0,0,0,0.857142857,0.512195122,0.343283582,0.358490566,0.305555556,0.551020408
87,98,88,94,81,86,74,71,78,64, ,0,0,0,0,0,0,0,0,0,0, ,13,2,12,6,19,14,26,29,22,36, ,0,0,0.15,0,0,0,0,0,0,0, ,0,0,0,0,0.454545455,0.777777778,0.2,0.4,0.632653061,0.533333333
81,96,85,96,78,86,82,71,76,67, ,0,0,0,0,0,0,0,0,0,0, ,19,4,15,4,22,14,18,29,24,33, ,0,0,0.036363636,0.017857143,0,0,0,0,0.052631579,0, ,0,0,0,0,0.8,1,0.666666667,0.189189189,0.631578947,0.777777778
85,95,78,94,87,86,69,71,77,61, ,0,0,0,0,0,0,0,0,0,0, ,15,5,22,6,13,14,31,29,23,39, ,0,0,0.033333333,0.074074074,0,0,0,0.023255814,0,0, ,0,0,0,0,0.5,0.727272727,0.368421053,0.162790698,0.642857143,0.352941176
89,96,88,88,84,87,79,69,75,64, ,0,0,0,0,0,1,0,0,0,0, ,11,4,12,12,16,12,21,31,25,36, ,0,0,0.210526316,0.041666667,0,0,0,0,0,0, ,0,0,0,0,1,0.513513514,0.578947368,0.0625,0.47826087,0.428571429
90,96,86,99,75,88,87,67,75,63, ,0,0,0,0,0,0,0,0,0,0, ,10,4,14,1,25,12,13,33,25,37, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0.310344828,0.727272727,0.424242424,0.379310345,0.833333333,0.5
89,98,85,97,82,80,80,68,80,61, ,0,0,0,0,0,0,0,0,0,0, ,11,2,15,3,18,20,20,32,20,39, ,0,0,0,0.111111111,0,0,0,0,0,0, ,0,0,0,0,0.777777778,0.333333333,0.6,0.476190476,0.714285714,0.527777778
90,97,86,96,85,84,80,61,75,66, ,0,0,0,0,0,0,0,0,0,0, ,10,3,14,4,15,16,20,39,25,34, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0.541666667,0.360655738,0.625,0.483870968,0.52,0.466666667
89,97,81,97,88,90,75,59,82,67, ,0,0,0,0,0,0,0,0,1,0, ,11,3,19,3,12,10,25,41,17,33, ,0,0,0,0.166666667,0,0,0.047619048,0,0.047619048,0.034482759, ,0,0,0,0,1,0.833333333,0.547619048,0.444444444,0.476190476,0.103448276
89,100,84,96,90,90,84,69,83,63, ,0,0,0,0,0,0,0,0,0,0, ,11,0,16,4,10,10,16,31,17,37, ,0,0,0.333333333,0,0,0,0,0,0.074074074,0, ,0,0,0,0,0.227272727,0.621621622,0.375,0.5,0.574074074,0.714285714
92,97,86,95,90,82,75,64,81,73, ,0,0,0,0,0,0,0,0,0,0, ,8,3,14,5,10,18,25,36,19,27, ,0,0,0.210526316,0.130434783,0,0,0,0.08,0,0, ,0,0,0,0,0.260869565,0.153846154,0.363636364,0.58,0.280701754,0.166666667
87,95,80,93,80,85,77,65,84,69, ,0,0,0,0,0,0,0,0,0,0, ,13,5,20,7,20,15,23,35,16,31, ,0,0,0.140350877,0.042553191,0,0,0.036363636,0,0,0.047619048, ,0,0,0,0,0.777777778,0.534883721,0.727272727,0.5,0.6,0.428571429
90,96,78,97,75,89,78,67,75,70, ,0,0,0,0,0,0,0,0,0,0, ,10,4,22,3,25,11,22,33,25,30, ,0,0,0,0.166666667,0,0,0.2,0.037037037,0,0, ,0,0,0,0,0.4,0.6,0.6,0.296296296,0.833333333,0.5
89,98,84,97,83,85,87,73,85,63, ,0,0,0,0,0,0,0,0,0,0, ,11,2,16,3,17,15,13,27,15,37, ,0,0,0,0,0,0,0,0,0.153846154,0.057142857, ,0,0,0,0,0.615384615,0.777777778,0.333333333,0.235294118,0,0.571428571
94,96,72,99,82,88,75,74,83,69, ,0,0,0,0,0,0,0,0,0,0, ,6,4,28,1,18,12,25,26,17,31, ,0,0,0,0,0,0,0,0.066666667,0,0.076923077, ,0,0,0,0,1,0.051282051,0.441176471,0.533333333,0.566037736,0.615384615
84,98,80,98,77,91,70,66,82,73, ,0,0,0,0,0,0,0,0,0,0, ,16,2,20,2,23,9,30,34,18,27, ,0,0,0.130434783,0,0,0,0,0.066666667,0,0, ,0,0,0,0,0.833333333,0.666666667,0.428571429,0.133333333,0.535714286,0.266666667
93,97,86,96,80,84,78,74,83,70, ,0,0,0,0,0,0,0,0,0,0, ,7,3,14,4,20,16,22,26,17,30, ,0,0,0.022727273,0.19047619,0,0,0,0,0,0, ,0,0,0,0,0.722222222,0.658536585,0.333333333,0.4,0.590909091,0.458333333
92,98,85,95,83,87,83,63,80,67, ,0,0,0,0,0,0,0,0,0,0, ,8,2,15,5,17,13,17,37,20,33, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,1,0.888888889,0,0.833333333,0.666666667,0.227272727
