91.0, 98.0, 84.0, 93.0, 89.0, 88.0, 77.0, 73.0, 77.0, 67.0, , 0.0, 0.0, 0.0, 2.0, 0.0, 1.0, 1.0, 2.0, 3.0, 1.0, , 9.0, 2.0, 16.0, 5.0, 11.0, 11.0, 22.0, 25.0, 20.0, 32.0, , 0.0, 0.0, 0.13333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.7916666666666666, 0.2222222222222222, 0.3157894736842105, 0.2, 0.5, 0.32142857142857145
93.0, 98.0, 76.0, 99.0, 85.0, 85.0, 79.0, 68.0, 79.0, 65.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 2.0, 2.0, , 7.0, 2.0, 24.0, 1.0, 15.0, 13.0, 21.0, 32.0, 19.0, 33.0, , 0.0, 0.0, 0.0, 0.023255813953488372, 0.0, 0.0, 0.0, 0.0, 0.07017543859649122, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.38461538461538464, 0.6065573770491803, 0.5, 0.0, 0.47368421052631576, 0.25
90.0, 97.0, 79.0, 95.0, 87.0, 85.0, 85.0, 68.0, 76.0, 61.0, , 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 2.0, , 10.0, 1.0, 21.0, 5.0, 13.0, 15.0, 14.0, 32.0, 22.0, 37.0, , 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.2857142857142857, 0.0, 0.0, 0.014285714285714285, , 0.0, 0.0, 0.0, 0.0, 1.0, 0.7333333333333333, 0.42857142857142855, 0.3684210526315789, 0.20634920634920634, 0.38571428571428573
90.0, 95.0, 81.0, 99.0, 74.0, 82.0, 69.0, 66.0, 71.0, 70.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 2.0, 1.0, 9.0, 2.0, , 10.0, 5.0, 19.0, 1.0, 26.0, 15.0, 29.0, 33.0, 20.0, 28.0, , 0.0, 0.0, 0.0, 0.12280701754385964, 0.0, 0.0, 0.01694915254237288, 0.0, 0.15384615384615385, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.23529411764705882, 1.0, 0.5084745762711864, 0.6470588235294118, 0.5769230769230769, 0.07
91.0, 96.0, 77.0, 95.0, 82.0, 88.0, 73.0, 64.0, 79.0, 74.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 4.0, 1.0, 1.0, 1.0, , 9.0, 4.0, 23.0, 4.0, 18.0, 12.0, 23.0, 35.0, 20.0, 25.0, , 0.0, 0.0, 0.46153846153846156, 0.1, 0.0, 0.0, 0.0, 0.0, 0.02702702702702703, 0.1, , 0.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.7, 0.0, 0.14285714285714285, 0.6216216216216216, 0.4
93.0, 95.0, 81.0, 96.0, 85.0, 89.0, 78.0, 77.0, 78.0, 67.0, , 0.0, 0.0, 0.0, 3.0, 0.0, 1.0, 0.0, 0.0, 1.0, 3.0, , 7.0, 5.0, 19.0, 1.0, 15.0, 10.0, 22.0, 23.0, 21.0, 30.0, , 0.0, 0.0, 0.058823529411764705, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 1.0, 0.625, 0.8571428571428571, 0.65, 0.288135593220339, 0.0
91.0, 99.0, 87.0, 99.0, 81.0, 84.0, 77.0, 72.0, 83.0, 64.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 4.0, 2.0, , 9.0, 1.0, 13.0, 1.0, 19.0, 16.0, 20.0, 27.0, 13.0, 34.0, , 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.7916666666666666, 0.13043478260869565, 0.5277777777777778, 0.5, 0.5454545454545454, 0.3181818181818182
90.0, 98.0, 83.0, 96.0, 87.0, 87.0, 80.0, 70.0, 77.0, 71.0, , 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, , 10.0, 2.0, 17.0, 2.0, 13.0, 13.0, 19.0, 30.0, 21.0, 28.0, , 0.0, 0.0, 0.0, 0.2777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.875, 0.7857142857142857, 0.8, 0.22727272727272727, 0.5428571428571428, 0.0
91.0, 98.0, 85.0, 97.0, 86.0, 81.0, 77.0, 66.0, 75.0, 68.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 2.0, 2.0, , 9.0, 2.0, 15.0, 3.0, 14.0, 19.0, 20.0, 34.0, 23.0, 30.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.05405405405405406, 0.021739130434782608, , 0.0, 0.0, 0.0, 0.0, 0.5517241379310345, 0.8571428571428571, 0.4166666666666667, 0.17391304347826086, 0.4594594594594595, 0.2826086956521739
89.0, 96.0, 76.0, 94.0, 79.0, 77.0, 78.0, 69.0, 75.0, 67.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, , 11.0, 4.0, 24.0, 5.0, 21.0, 22.0, 21.0, 30.0, 23.0, 31.0, , 0.0, 0.0, 0.043478260869565216, 0.06060606060606061, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.25, 0.5862068965517241, 0.0, 0.3333333333333333, 0.5, 0.4166666666666667
89.0, 97.0, 78.0, 92.0, 86.0, 90.0, 72.0, 67.0, 74.0, 65.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 4.0, 0.0, 3.0, 1.0, , 11.0, 3.0, 22.0, 7.0, 14.0, 9.0, 24.0, 33.0, 23.0, 34.0, , 0.0, 0.0, 0.23076923076923078, 0.0, 0.0, 0.0, 0.0, 0.06060606060606061, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.6956521739130435, 0.7083333333333334, 0.625, 0.24242424242424243, 0.3333333333333333, 0.45161290322580644
92.0, 96.0, 83.0, 95.0, 84.0, 81.0, 79.0, 68.0, 77.0, 69.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 3.0, 0.0, 4.0, 1.0, , 8.0, 4.0, 17.0, 4.0, 16.0, 18.0, 18.0, 32.0, 19.0, 30.0, , 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.029411764705882353, 0.0, , 0.0, 0.0, 0.0, 0.0, 1.0, 0.2894736842105263, 0.6296296296296297, 0.043478260869565216, 0.6764705882352942, 0.5272727272727272
88.0, 98.0, 86.0, 94.0, 80.0, 86.0, 86.0, 69.0, 75.0, 64.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 2.0, 1.0, , 12.0, 2.0, 14.0, 5.0, 20.0, 14.0, 13.0, 31.0, 23.0, 35.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.5, 0.7222222222222222, 0.5757575757575758, 0.8333333333333334, 0.0, 0.0
91.0, 96.0, 85.0, 97.0, 79.0, 85.0, 86.0, 68.0, 74.0, 58.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 2.0, 1.0, , 9.0, 4.0, 15.0, 2.0, 21.0, 14.0, 13.0, 32.0, 24.0, 41.0, , 0.0, 0.0, 0.038461538461538464, 0.07462686567164178, 0.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.5357142857142857, 0.75, 0.5, 0.4230769230769231, 0.7083333333333334, 0.2857142857142857
87.0, 98.0, 79.0, 97.0, 84.0, 87.0, 75.0, 63.0, 73.0, 65.0, , 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 1.0, , 13.0, 2.0, 19.0, 3.0, 16.0, 13.0, 24.0, 36.0, 24.0, 34.0, , 0.0, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047619047619047616, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.9, 1.0, 0.7317073170731707, 0.35, 0.0, 0.4166666666666667
93.0, 98.0, 79.0, 94.0, 83.0, 98.0, 79.0, 76.0, 75.0, 60.0, , 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 2.0, 0.0, 3.0, 1.0, , 7.0, 1.0, 20.0, 5.0, 17.0, 2.0, 19.0, 24.0, 22.0, 39.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06521739130434782, 0.0, , 0.0, 0.0, 0.0, 0.0, 1.0, 0.6666666666666666, 0.625, 0.625, 0.5217391304347826, 0.45454545454545453
89.0, 97.0, 83.0, 94.0, 78.0, 91.0, 84.0, 70.0, 76.0, 71.0, , 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 1.0, 1.0, 5.0, 1.0, , 11.0, 3.0, 17.0, 3.0, 22.0, 9.0, 15.0, 29.0, 19.0, 28.0, , 0.0, 0.0, 0.14285714285714285, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.08571428571428572, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.5, 0.9047619047619048, 0.6, 0.5, 0.5142857142857142, 0.125
88.0, 96.0, 85.0, 96.0, 76.0, 85.0, 69.0, 71.0, 78.0, 65.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, , 12.0, 4.0, 15.0, 4.0, 24.0, 15.0, 31.0, 29.0, 21.0, 34.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06557377049180328, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.6818181818181818, 0.8181818181818182, 0.5245901639344263, 0.35714285714285715, 0.3333333333333333, 0.6666666666666666
84.0, 95.0, 85.0, 94.0, 79.0, 83.0, 75.0, 69.0, 77.0, 72.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 3.0, 2.0, 3.0, 2.0, , 16.0, 5.0, 15.0, 5.0, 21.0, 14.0, 22.0, 29.0, 20.0, 26.0, , 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.5833333333333334, 0.4117647058823529, 0.5, 0.7407407407407407, 0.6923076923076923, 0.3076923076923077
94.0, 98.0, 91.0, 94.0, 78.0, 85.0, 81.0, 67.0, 84.0, 74.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0, 2.0, 0.0, , 6.0, 2.0, 9.0, 6.0, 22.0, 13.0, 17.0, 30.0, 14.0, 26.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.7333333333333333, 0.35, 0.6333333333333333, 0.34615384615384615, 0.6666666666666666, 0.3125
