86,92,83,81,90,77,68,58,63,53, ,0,0,4,14,0,14,16,16,24,17, ,14,8,13,5,10,9,16,26,13,30, ,0,0,0.034482759,0.131578947,0,0,0.02,0,0,0, ,0,0,0,0,0.733333333,1,0.56,0.4,0.8,0.46
89,97,81,78,84,75,72,59,63,58, ,0,1,9,16,1,13,16,10,20,8, ,11,2,10,6,15,12,12,31,17,34, ,0,0,0.142857143,0.071428571,0,0,0.02,0,0.04,0, ,0,0,0,0,0.785714286,0.4375,0.64,0,0.42,0.277777778
81,95,78,80,76,82,63,60,55,52, ,2,0,9,14,4,10,15,13,28,17, ,17,5,13,6,20,8,22,27,17,31, ,0,0,0.2,0,0,0,0.032258065,0,0,0, ,0,0,0,0,0.75,0.333333333,0.677419355,0.285714286,0.42,0.157894737
84,97,71,78,79,83,62,62,68,59, ,0,0,8,17,2,4,18,16,24,12, ,16,3,21,5,19,13,20,22,8,29, ,0,0,0.052631579,0.106382979,0,0,0,0,0,0, ,0,0,0,0,0.5,0.4,0.75,0.307692308,0.6,0
89,98,79,88,80,70,68,62,63,59, ,0,0,5,9,4,12,12,12,22,14, ,11,2,16,3,16,18,20,26,15,27, ,0,0,0,0.2,0,0,0,0,0.086956522,0, ,0,0,0,0,1,0.882352941,0.6,0.58,0.826086957,0.583333333
92,93,81,85,79,80,72,57,64,64, ,0,1,6,11,4,8,15,15,21,15, ,8,6,13,4,17,12,13,28,15,21, ,0,0,0.133333333,0,0,0,0,0.04,0,0.130434783, ,0,0,0,0,1,0.739130435,0.071428571,0.32,0.782608696,0.652173913
86,97,73,84,82,83,64,58,66,49, ,0,1,10,12,2,8,13,12,21,14, ,14,2,17,4,16,9,23,30,13,37, ,0,0,0,0,0,0,0,0.026315789,0,0.022222222, ,0,0,0,0,0.5,1,0.72,0.394736842,0.766666667,0.355555556
90,97,81,87,78,80,64,65,67,50, ,1,1,6,9,2,11,13,10,18,18, ,9,2,13,4,20,9,23,25,15,32, ,0,0,0.128205128,0.2,0,0,0,0,0,0, ,0,0,0,0,0.419354839,0.714285714,0.684210526,0.526315789,0.575,0.333333333
88,95,77,80,75,75,68,51,66,52, ,0,1,8,14,3,9,13,14,24,17, ,12,4,15,6,22,16,19,35,10,31, ,0,0,0,0.105263158,0,0,0,0,0,0.02, ,0,0,0,0,0.75,0.523809524,0,0.6,0.564102564,0.38
90,95,75,88,77,73,61,57,66,60, ,1,1,9,8,2,11,19,12,18,13, ,9,4,16,4,21,16,20,31,16,27, ,0,0,0,0,0,0,0.05,0,0,0.111111111, ,0,0,0,0,0.75,0.44,0.6,0.485714286,0.390243902,0.444444444
89,94,70,88,81,81,65,60,67,49, ,0,3,3,8,2,12,21,11,20,19, ,11,3,27,4,17,7,14,29,13,32, ,0,0,0.166666667,0.151515152,0,0,0,0,0.029411765,0, ,0,0,0,0,1,0.666666667,0.75,0,0.5,0.571428571
88,98,80,87,75,77,67,63,62,57, ,0,1,6,9,2,12,15,11,19,15, ,12,1,14,4,23,11,18,26,19,28, ,0,0,0,0.136363636,0,0,0,0.047619048,0,0, ,0,0,0,0,0.8,0.54,0.625,0.285714286,0.52,0.32
93,96,82,82,79,77,61,52,62,57, ,0,1,5,14,1,14,21,9,21,14, ,7,3,13,4,20,9,18,39,17,29, ,0,0,0.047619048,0,0,0,0.08,0,0,0, ,0,0,0,0,0.5,0.416666667,0.48,0.482758621,0.666666667,0.421052632
88,93,77,89,79,78,60,61,62,60, ,0,3,8,11,3,16,22,9,25,9, ,12,4,15,0,18,6,18,30,13,31, ,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0.72,0.666666667,0.9,0,0.571428571,0.5
